2024-11-28 19:02:14,346 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:02:45,869 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:02:45,887 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:02:49,632 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:02:50,781 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:03:04,585 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:03:04,601 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:03:06,185 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:03:06,187 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:03:09,788 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:05:04,952 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:06:01,141 - WARNING - Not Found: /projects
2024-11-28 19:06:06,924 - WARNING - Not Found: /projects/3
2024-11-28 19:06:20,657 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:06:39,971 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:07:16,923 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:07:33,590 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:09:23,116 - WARNING - Unauthorized: /api/projects/3/
2024-11-28 19:24:20,555 - WARNING - Unauthorized: /api/projects/
2024-11-28 19:25:20,874 - WARNING - Not Found: /api/projects/projetos/
2024-11-28 19:25:20,940 - WARNING - Not Found: /api/projects/projetos/
2024-11-28 20:26:40,640 - INFO - Watching for file changes with StatReloader
2024-11-28 20:26:55,040 - WARNING - Unauthorized: /api/projects/
2024-11-28 20:26:55,044 - WARNING - Unauthorized: /api/projects/
